id,gender,region,city,age,edu_degree,major,inistitute
163581424,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,الشبكات والإتصالات,أخرى
161106629,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,محاسبة,جامعة الأمير سطام بن عبد العزيز
165947417,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,أحياء,جامعة الملك فيصل 
166686985,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الأشعة,جامعة الملك سعود
171496746,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,تربية بدنية,جامعة الملك فيصل 
167549164,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,لغات وترجمة - انجليزي,جامعة الأمير سطام بن عبد العزيز
172474949,ذكر,لا يوجد,لا يوجد,25.0,البكالوريوس أو ما يعادلها,أحياء,جامعة أم القرى 
165560792,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,مالية,جامعة المجمعة 
163210617,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,تقنية المعلومات,أخرى
163131782,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,تربية خاصة,جامعة الإمام محمد بن سعود الإسلامية
166706611,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,الشبكات والإتصالات,جامعة القصيم
162830396,ذكر,الرياض,المستجدة,24.0,البكالوريوس أو ما يعادلها,الجيولوجيا,جامعة الفيصل 
164103745,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,إدارة أعمال,جامعة شقراء
166353780,ذكر,لا يوجد,لا يوجد,23.0,ثانوية أو ما يعادلها,لغات وترجمة - اللسانيات ودراسا,أخرى
172406678,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,هندسة البرمجيات,جامعة الملك سعود
166755986,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,هندسة حاسب,جامعة أم القرى 
161957775,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,التاريخ,جامعة أم القرى 
168175173,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,البيئة والمصادر الطبيعية,جامعة الملك فيصل 
162315075,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,لغات وترجمة - انجليزي,جامعة الجوف
168953999,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,هندسة ميكانيكية,جامعة الملك فهد للبترول و المعادن
164306984,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,تربية خاصة,جامعة الإمام محمد بن سعود الإسلامية
164930014,ذكر,لا يوجد,لا يوجد,27.0,البكالوريوس أو ما يعادلها,الشريعة,جامعة حائل 
165324412,ذكر,لا يوجد,لا يوجد,24.0,دبلوم تقني أو ما يعادله,هندسة ميكانيكية,أخرى
167376731,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,السكرتارية والأعمال المكتبية,أخرى
168091249,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,محاسبة,أخرى
163669303,ذكر,لا يوجد,لا يوجد,23.0,دبلوم تقني أو ما يعادله,هندسة ميكانيكية,أخرى
165925735,ذكر,لا يوجد,لا يوجد,23.0,البكالوريوس أو ما يعادلها,علوم – معلمين,جامعة القصيم
163060923,ذكر,الرياض,شقراء,25.0,البكالوريوس أو ما يعادلها,علوم التربة ,جامعة القصيم
173208574,ذكر,لا يوجد,لا يوجد,24.0,البكالوريوس أو ما يعادلها,الفقه وأصوله,جامعة طيبة
